source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,canonical_accession,measurement_batch_id,biological_unit_id,condition_label,analysis_candidate_eligible,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,135,J135,Q9H4B7,Q9H4B7,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,0.00013583399999999999,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,135,K135,Q9H4B7,Q9H4B7,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,0.00013259200000000001,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,136,I136,Q15942,Q15942,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,0.00017423199999999999,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,136,J136,Q15942,Q15942,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,0.000106131,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,136,K136,Q15942,Q15942,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,9.0699999999999996e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,150,I150,O00187,O00187,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,0.00020408000000000001,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,150,J150,O00187,O00187,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,0.00020482599999999999,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,150,K150,O00187,O00187,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,0.00019930300000000001,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,155,I155,P26038,P26038,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,6.4599999999999998e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,155,J155,P26038,P26038,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,6.7399999999999998e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,155,K155,P26038,P26038,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,6.4300000000000004e-05,POSITIVE_FINITE,true
