outer_fold_id,held_out_core,model_id,alpha,held_out_inner_batch_id,spearman,selected_alpha
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_11,0.36702877834953307,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_12,0.4280633509308141,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_2,0.30135653819864344,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_3,0.5016949152542373,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_4,0.3833797781166202,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_5,0.47929152192999197,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_6,0.523710407239819,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_7,0.5047058823529412,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_8,0.4427125506072874,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,PMC9633814_CORE_FACILITY_9,0.3590592334494774,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,0.1,__MEAN__,0.44087919580941204,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_1,0.5537000313119717,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_11,0.3639031827711073,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_12,0.43901083634342875,0.01
