outer_fold_id,held_out_laboratory_anchor,model_id,held_out_observation_count,held_out_measurement_batch_count,primary_metric_status,mean_spearman,mean_spearman_lower_95,mean_spearman_upper_95,mean_mae,mean_mae_lower_95,mean_mae_upper_95,mean_rmse,mean_rmse_lower_95,mean_rmse_upper_95
T193_OUTER_01,"Dalian University of Technology, China",CONSTANT_TRAINING_MEAN,52,6,UNDEFINED_CONSTANT_PREDICTION,,,,0.2658167651991635,0.25943335156541963,0.27186966088154757,0.3189543842767632,0.31228477464970444,0.325989093806577
T193_OUTER_01,"Dalian University of Technology, China",SEQUENCE_RIDGE_FULL,52,6,DEFINED,0.8349206349206347,0.8055158730158729,0.8603174603174603,0.1794654938850254,0.17045049141530402,0.19087157956529935,0.21914299794646763,0.20743585678809626,0.2311212905952984
T193_OUTER_01,"Dalian University of Technology, China",SEQUENCE_RIDGE_COMPOSITION_ONLY,52,6,DEFINED,0.8301587301587302,0.7738095238095238,0.875,0.17826148008991682,0.1677296943018796,0.19078093151680234,0.21697991748194959,0.20455536448685127,0.22893282252800626
T193_OUTER_02,University College Dublin / Conway Institute,CONSTANT_TRAINING_MEAN,353,30,UNDEFINED_CONSTANT_PREDICTION,,,,0.2626847766544498,0.2539972594651283,0.27071948111841904,0.31816486429936475,0.30866387827233943,0.32705295927502487
T193_OUTER_02,University College Dublin / Conway Institute,SEQUENCE_RIDGE_FULL,353,30,DEFINED,0.24744043917891922,0.19611240211777425,0.2869436416838446,0.28585648208390907,0.2736143435966557,0.29718947529817485,0.3635576217661789,0.34899964334175654,0.37478640601870195
T193_OUTER_02,University College Dublin / Conway Institute,SEQUENCE_RIDGE_COMPOSITION_ONLY,353,30,DEFINED,0.24744043917891922,0.19851236334172762,0.2890013959195739,0.2858574652226616,0.27309049635035054,0.29692918373407495,0.36355844106457186,0.3501981243632536,0.37586172635653026
T193_OUTER_03,University of Edinburgh-led controlled human exposure study,CONSTANT_TRAINING_MEAN,404,49,UNDEFINED_CONSTANT_PREDICTION,,,,0.26846586906440334,0.259446124278877,0.2776050971513853,0.3078655800286172,0.29981045770273335,0.31585265828291503
T193_OUTER_03,University of Edinburgh-led controlled human exposure study,SEQUENCE_RIDGE_FULL,404,49,DEFINED,0.4080660835762877,0.3606207482993197,0.45384475218658893,0.30529415309980434,0.2935956800968992,0.3164675545401184,0.3581035238075896,0.3477831844950239,0.3680897925143002
T193_OUTER_03,University of Edinburgh-led controlled human exposure study,SEQUENCE_RIDGE_COMPOSITION_ONLY,404,49,DEFINED,0.4080660835762877,0.3622424684159378,0.45374514091350826,0.305276776613629,0.2939090040104819,0.3163694242804415,0.3581085825308984,0.3477489380223743,0.36759501978895653
