target_observation_id,outer_fold_id,split_role,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_row,source_coordinate,source_identifier,author_numeric_value,source_local_rank_percentile,source_batch_positive_count,target_membership_basis,cross_source_scale_use,target_universe_count
T238_e59ee7997263fd96442f,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P05556,PMC6592156:TEMPERATURE:47 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,228,Temperature!U228,P05556,6.2025961000164003,0.06640625,257,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_e7e56f287cd8bdeaa525,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11021,PMC6592156:PH:pH 6.8:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,208,pH!M208,P11021,6.902056083402325,0.46503496503496505,287,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_e95dd627457503645711,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P07996,PMC6592156:PH:pH 8.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,70,pH!T70,P07996,7.638740136558531,0.6344827586206897,291,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ea72a471b3afa0d2df28,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P04004,PMC6592156:TEMPERATURE:47 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,18,Temperature!S18,P04004,9.8013630872925077,0.98175182481751821,275,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ea9cc04684e6bb38d51c,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P04004,PMC6592156:TEMPERATURE:17 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,18,Temperature!I18,P04004,9.0974732091457202,0.95904436860068254,294,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ebc5baf4117c6a03491c,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P05556,PMC6592156:TEMPERATURE:47 °C:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,228,Temperature!T228,P05556,5.871958758293303,0.036231884057971016,277,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ef9cb61d0955dff553ba,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P06576,PMC6592156:PH:pH 6.1:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,192,pH!I192,P06576,6.8570242361800098,0.42292490118577075,254,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f1c18e561bac342927c3,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P06576,PMC6592156:TEMPERATURE:17 °C:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,19,Temperature!H19,P06576,7.3630590332201544,0.63,301,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f2ff8dd690b1c4f1aa61,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P06396,PMC6592156:TEMPERATURE:41 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,6,Temperature!O6,P06396,8.8596032565357987,0.9575371549893843,472,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f3211a6c872684f1311f,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P06396,PMC6592156:TEMPERATURE:17 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,6,Temperature!I6,P06396,7.9316632801708664,0.80887372013651881,294,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f3caea40819fa48424aa,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P05556,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,73,pH!K73,P05556,6.8047403616453872,0.42214532871972316,290,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f3ffca26be7c04a08c5a,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q9HDC9,PMC6592156:PH:pH 4.9:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,322,pH!C322,Q9HDC9,6.9500692717162504,0.34761904761904761,211,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f6893aeb228c14ad30f5,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:30 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,317,Temperature!M317,P26038,6.1079425838014076,0.42815249266862171,342,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f70fa2f9a7196ad73029,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P04004,PMC6592156:PH:pH 7.7:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,26,pH!P26,P04004,9.0649189870971316,0.96742671009771986,308,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f7592704f191c00c4aa4,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11021,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,208,pH!K208,P11021,6.7248393656134118,0.37370242214532873,290,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f882704b7ee4244369f4,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P05556,PMC6592156:PH:pH 6.8:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,73,pH!M73,P05556,6.9949588284126518,0.5,287,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_f9f5fb5d17ab780e32b6,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:17 °C:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,317,Temperature!H317,P26038,6.7145063887520742,0.29666666666666669,301,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_fa381877c70424f7cc4b,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P04004,PMC6592156:PH:pH 4.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,26,pH!D26,P04004,9.0797222993540867,0.91549295774647887,214,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_fc304e6e98a5fe9f248e,T238_OUTER_01,DEVELOPMENT,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 7.7:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,248,pH!O248,P60174,5.4750366505038128,0.020408163265306121,295,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_036907836f6dfaff83e5,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P07996,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,313,Y313,P07996,26125088.7938226,0.78947368421052633,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_07a50820be99cdeba913,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P26038,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,210,X210,P26038,8228727.87780495,0.59999999999999998,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_15a6f035a436a107fe71,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",Q9HDC9,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,21,AF21,Q9HDC9,10037944.2500675,0.59999999999999998,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_17e0b4c89547fb6dc870,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P11021,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,277,Y277,P11021,2150826.70467626,0.36842105263157893,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_1a2ce4bb0dd4b497fb97,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P05556,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,338,Z338,P05556,106270.271043286,0,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_23b86cc04cae6a3a2426,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P07996,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,313,X313,P07996,25396053.2022848,0.75,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_26137458c3c8c237eb8a,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",Q9HDC9,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,21,AE21,Q9HDC9,10627903.6481485,0.59999999999999998,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_2cbd68c27b485dde5965,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",Q9HDC9,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,21,X21,Q9HDC9,5090793.466849,0.55000000000000004,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_49c3cfe9b72dcdcd9c9e,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",Q9HDC9,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,21,AD21,Q9HDC9,9643346.24138075,0.625,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_4cebcc5ac42b40cb37cb,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06396,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,333,Y333,P06396,79534562.772273,0.84210526315789469,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_51a6ce97810a8ec75749,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P26038,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,210,AF210,P26038,598788.415817874,0.20000000000000001,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_51d75c2ccae5ac7cc5d3,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",Q9HDC9,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,21,Y21,Q9HDC9,6781990.76911542,0.57894736842105265,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_52b37dba5a99aef95833,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P60174,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,150,X150,P60174,1339732.02955889,0.29999999999999999,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_5f04b0ce2f84122d32a2,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P07996,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,313,AE313,P07996,16382411.0547407,0.73333333333333328,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_635cf7c31288f22efdca,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P60174,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,150,Z150,P60174,1343537.29391201,0.22222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_64f14aa4851e6955c969,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P05556,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,338,AD338,P05556,284123.687975426,0,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_683b9172f30459a4b51f,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P60174,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,150,AD150,P60174,602223.570745206,0.3125,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_6908ffa99d3d792c9063,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06396,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,333,AE333,P06396,1308700630.35647,0.93333333333333335,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_69707e89821c6b383617,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06396,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,333,X333,P06396,88216772.9016112,0.80000000000000004,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_6da69fb849110ece398b,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P04004,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,372,AD372,P04004,1031422622.08276,0.875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_72615448dd0d1b0f5232,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P60174,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,150,Y150,P60174,1553711.05660572,0.26315789473684209,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_734a7288177968ed7a7c,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P26038,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,210,AD210,P26038,606067.641676718,0.375,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_7a2fe025dc24beb746e3,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P26038,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,210,Y210,P26038,7975551.45057255,0.63157894736842102,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_88819f065781d3b34d1e,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P04004,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,372,X372,P04004,3812800720.77434,0.94999999999999996,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_8d885cc98829801743cf,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06396,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,333,AD333,P06396,1250325103.99432,0.9375,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_8dab2b06e1f3f2ed3ec9,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06576,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,332,Z332,P06576,884027.821653308,0.055555555555555552,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_953aefacdcd947626292,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P11021,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,277,AE277,P11021,658442.062931631,0.26666666666666666,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_a4ae4d68c7a2b729f5dc,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P05556,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,338,AE338,P05556,179982.659446292,0,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_a73c6df17c250df5fdc9,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P04004,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,372,AF372,P04004,918010001.270164,0.8666666666666667,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_afd5635b34cfa9d76fc3,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06396,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,333,AF333,P06396,1298624449.66863,0.93333333333333335,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_b88163be154ed70b17b6,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P05556,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,338,AF338,P05556,266889.478713306,0,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_bc3285cf0a3612e69daa,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P04004,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,372,AE372,P04004,938818204.338436,0.8666666666666667,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_be10b6bbfd713774de10,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P11021,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,277,AD277,P11021,553854.168167732,0.1875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_cc431aad10c665f4136f,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P07996,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,313,Z313,P07996,25940349.6601862,0.77777777777777779,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ccfebca604a0b9d36451,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P07996,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,313,AD313,P07996,16426880.427371,0.75,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_d2d7d59eca8d34b91583,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P26038,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,210,Z210,P26038,7739944.47198654,0.61111111111111116,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_d4044e04401ff10a2e14,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P60174,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,150,AE150,P60174,851369.757886173,0.33333333333333331,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_e2224fbf9aa01962ab9d,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",Q9HDC9,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,21,Z21,Q9HDC9,6858851.26176904,0.55555555555555558,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_e226ec877521725e304c,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06396,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,333,Z333,P06396,85997071.7557364,0.83333333333333337,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_e6215c191917e98a4c23,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P07996,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,313,AF313,P07996,16055149.4942146,0.73333333333333328,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_e6bd30aee46b188071ff,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P06576,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,332,X332,P06576,1018521.63887811,0.14999999999999999,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_e76a1e44815c70c6dbc9,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P04004,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,372,Z372,P04004,3800815025.13712,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ea6e07efed1c149b28b7,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P11021,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,277,X277,P11021,2291233.63447373,0.40000000000000002,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ec220d11273313b0ca65,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P05556,R4_PXD060795_F2,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,338,Y338,P05556,132063.122220493,0,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
T238_ee5506fd601999e36ce3,T238_OUTER_01,DEVELOPMENT,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",P11021,R4_PXD060795_F9,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,277,AF277,P11021,666896.836753111,0.33333333333333331,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,9
