model_id,measurement_batch_id,protein_count,spearman,spearman_status,mae,rmse
SEQUENCE_RIDGE_FULL,PXD068107_NP24,97,0.24011150852093416,DEFINED,0.23401501691116133,0.2812996659330449
SEQUENCE_RIDGE_FULL,PXD068107_NP30,97,0.15483641910372398,DEFINED,0.24714933844697667,0.28744538877389314
SEQUENCE_RIDGE_FULL,PXD068107_NP34,96,0.14187466087900164,DEFINED,0.24331189468383618,0.28893092959012495
SEQUENCE_RIDGE_FULL,PXD068107_NP40,98,0.26280690345491525,DEFINED,0.23624434475759454,0.27890924925066013
SEQUENCE_RIDGE_FULL,PXD068107_NP41,94,0.21340895134197882,DEFINED,0.23885288646482075,0.28244167387223473
SEQUENCE_RIDGE_FULL,PXD068107_NP42,93,0.11154546268389484,DEFINED,0.24688056868327907,0.29192092317094631
SEQUENCE_RIDGE_FULL,PXD068107_NP43,93,0.10723344573423652,DEFINED,0.25096949858252526,0.29271743043193316
SEQUENCE_RIDGE_FULL,PXD068107_NP45,89,0.15406877766428329,DEFINED,0.2512980801855379,0.29028132472922052
SEQUENCE_RIDGE_FULL,PXD068107_NP48,95,0.15901455767077269,DEFINED,0.2470941596767269,0.28997594675613753
SEQUENCE_RIDGE_FULL,PXD068107_NP74,98,0.10735803224757569,DEFINED,0.24929665515792909,0.29295070506409193
SEQUENCE_RIDGE_FULL,PXD068107_NP82,97,0.1989927414264675,DEFINED,0.2447290229217863,0.2846123655983287
SEQUENCE_RIDGE_FULL,PXD068107_NP85,97,0.15893909110035767,DEFINED,0.25009201068404924,0.2873138206517511
SEQUENCE_RIDGE_FULL,PXD068107_NP95,88,0.19310697051882639,DEFINED,0.24892468444645149,0.28684040169081548
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP03,82,0.097114746247864078,DEFINED,0.25101385701215778,0.29682733664715572
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP10,95,0.22052071668533035,DEFINED,0.24318680925136085,0.28630398642463761
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP12,85,0.33023255813953489,DEFINED,0.23731970965742202,0.2758009543506692
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP15,97,0.17126025667999159,DEFINED,0.24067390635908723,0.28932585713502929
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP16,98,0.19324955849256292,DEFINED,0.24809729447939977,0.2881615287573096
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP17,93,0.27614813046462355,DEFINED,0.23974765890751859,0.27827184642745639
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP20,97,0.2957868714496108,DEFINED,0.23816784397295085,0.27888369401599827
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP23,97,0.047877656217126023,DEFINED,0.25992384739999785,0.30095731402030745
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP24,97,0.23611403324216285,DEFINED,0.2358050433515726,0.28346858279613751
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP30,97,0.2377051335998317,DEFINED,0.24112306812604312,0.28195386749919643
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP34,96,0.1580982094411286,DEFINED,0.24499917602668866,0.29013467685745087
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP40,98,0.25427640597007312,DEFINED,0.24106579333444117,0.28309362320567716
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP41,94,0.26412599790485136,DEFINED,0.23701568926993968,0.28044611386795382
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP42,93,0.18617767300289456,DEFINED,0.24219068969065694,0.28788818317080994
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP43,93,0.17670317209274566,DEFINED,0.24452169642990537,0.28921088351933322
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP45,89,0.15849506298944502,DEFINED,0.25056588844641181,0.2911625687417882
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP48,95,0.20683090705487123,DEFINED,0.24159548862840227,0.28843857437583442
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP74,98,0.11217795459327123,DEFINED,0.24944651299516662,0.29386894094237548
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP82,97,0.16727593099095309,DEFINED,0.24884489381866873,0.28989417991768895
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP85,97,0.15248264254155269,DEFINED,0.25269855097097993,0.29041881004674647
SEQUENCE_RIDGE_COMPOSITION_ONLY,PXD068107_NP95,88,0.25611989715050543,DEFINED,0.24694890632805636,0.28442559050937471
