model_id,measurement_batch_id,protein_count,spearman,spearman_status,mae,rmse
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_IMP_10_Rep_3,42,,UNDEFINED_CONSTANT_PREDICTION,0.25615129633659056,0.2959202754175872
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PC0_NA_Rep_1,62,,UNDEFINED_CONSTANT_PREDICTION,0.25426374269510355,0.29367174045577704
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PC0_NA_Rep_2,64,,UNDEFINED_CONSTANT_PREDICTION,0.25413659948685735,0.29352067213524308
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PC0_NA_Rep_3,64,,UNDEFINED_CONSTANT_PREDICTION,0.25413659948685735,0.29351731906444684
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_1000_Rep_1,46,,UNDEFINED_CONSTANT_PREDICTION,0.2556517491825428,0.29531201587870309
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_1000_Rep_2,46,,UNDEFINED_CONSTANT_PREDICTION,0.2556517491825428,0.29532110390026395
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_1000_Rep_3,47,,UNDEFINED_CONSTANT_PREDICTION,0.25560262903259184,0.29518475419805118
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_100_Rep_1,45,,UNDEFINED_CONSTANT_PREDICTION,0.25585163476737371,0.29546358403878742
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_100_Rep_2,45,,UNDEFINED_CONSTANT_PREDICTION,0.25585163476737371,0.29546358403878742
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_100_Rep_3,47,,UNDEFINED_CONSTANT_PREDICTION,0.25560262903259184,0.29518475419805118
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_10_Rep_1,48,,UNDEFINED_CONSTANT_PREDICTION,0.25543103504698172,0.29505414756608139
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_10_Rep_2,46,,UNDEFINED_CONSTANT_PREDICTION,0.25565174918254274,0.29531201587870309
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PE_10_Rep_3,48,,UNDEFINED_CONSTANT_PREDICTION,0.25543103504698172,0.29505414756608139
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdChos_1000_Rep_1,75,,UNDEFINED_CONSTANT_PREDICTION,0.25351098086042423,0.29285338133171529
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdChos_1000_Rep_2,76,,UNDEFINED_CONSTANT_PREDICTION,0.25350851485610043,0.29279811089913554
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdChos_1000_Rep_3,78,,UNDEFINED_CONSTANT_PREDICTION,0.2534218829400432,0.29270167696779026
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdChos_100_Rep_1,36,,UNDEFINED_CONSTANT_PREDICTION,0.25714285714285712,0.29710731304878979
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdChos_10_Rep_1,47,,UNDEFINED_CONSTANT_PREDICTION,0.25560262903259184,0.2951762381357696
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdChos_10_Rep_2,47,,UNDEFINED_CONSTANT_PREDICTION,0.25560262903259184,0.29518475419805124
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdChos_10_Rep_3,47,,UNDEFINED_CONSTANT_PREDICTION,0.25560262903259184,0.29518475419805124
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_1000_Rep_1,29,,UNDEFINED_CONSTANT_PREDICTION,0.25908012291489024,0.29910404821323927
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_1000_Rep_2,29,,UNDEFINED_CONSTANT_PREDICTION,0.25908012291489024,0.29910404821323927
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_1000_Rep_3,30,,UNDEFINED_CONSTANT_PREDICTION,0.25862068965517243,0.29876073560953154
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_100_Rep_1,31,,UNDEFINED_CONSTANT_PREDICTION,0.25849430853328442,0.29843995419635483
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_100_Rep_2,29,,UNDEFINED_CONSTANT_PREDICTION,0.25908012291489024,0.29910404821323927
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_100_Rep_3,30,,UNDEFINED_CONSTANT_PREDICTION,0.25862068965517243,0.29872756729933747
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_10_Rep_1,31,,UNDEFINED_CONSTANT_PREDICTION,0.25849430853328442,0.29843995419635477
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_10_Rep_2,31,,UNDEFINED_CONSTANT_PREDICTION,0.25849430853328442,0.29843995419635477
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_PtdIns_10_Rep_3,31,,UNDEFINED_CONSTANT_PREDICTION,0.25849430853328442,0.29843995419635483
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_1000_Rep_1,53,,UNDEFINED_CONSTANT_PREDICTION,0.25496836914210974,0.29446984568699924
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_1000_Rep_2,53,,UNDEFINED_CONSTANT_PREDICTION,0.25496836914210974,0.29446392160595031
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_1000_Rep_3,52,,UNDEFINED_CONSTANT_PREDICTION,0.25503733166751336,0.2945761832843436
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,33,,UNDEFINED_CONSTANT_PREDICTION,0.25797950195550962,0.29785765734407454
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,32,,UNDEFINED_CONSTANT_PREDICTION,0.25806451612903225,0.29813955589822078
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,32,,UNDEFINED_CONSTANT_PREDICTION,0.25806451612903225,0.29811228704313658
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,42,,UNDEFINED_CONSTANT_PREDICTION,0.25615129633659056,0.29593224115593303
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,40,,UNDEFINED_CONSTANT_PREDICTION,0.25643540899582157,0.29628424692965211
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,42,,UNDEFINED_CONSTANT_PREDICTION,0.25615129633659056,0.29593224115593303
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_2_1000_Rep_1,52,,UNDEFINED_CONSTANT_PREDICTION,0.2550373316675133,0.29456990843493575
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_2_1000_Rep_2,52,,UNDEFINED_CONSTANT_PREDICTION,0.25503733166751336,0.29458245800009197
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_2_1000_Rep_3,50,,UNDEFINED_CONSTANT_PREDICTION,0.25522682013229309,0.29479464273766448
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_2_100_Rep_1,46,,UNDEFINED_CONSTANT_PREDICTION,0.2556517491825428,0.29532110390026395
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_2_100_Rep_2,46,,UNDEFINED_CONSTANT_PREDICTION,0.25565174918254274,0.29529383899649714
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_2_100_Rep_3,46,,UNDEFINED_CONSTANT_PREDICTION,0.2556517491825428,0.29532110390026395
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_1_Sauce_2_10_Rep_1,34,,UNDEFINED_CONSTANT_PREDICTION,0.25757575757575757,0.2975926003039589
