external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R4PMC11544298:data_1:Supp Data 1:3022:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P27797,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3022,J3022,NORMALIZED_INTENSITY,4.0099999999999997e-06,0.25,41
R4PMC11544298:data_1:Supp Data 1:3022:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P27797,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3022,K3022,NORMALIZED_INTENSITY,2.2500000000000001e-06,0.12195121951219512,42
R4PMC11544298:data_1:Supp Data 1:3040:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P10599,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3040,I3040,NORMALIZED_INTENSITY,6.5400000000000001e-06,0.30769230769230771,40
R4PMC11544298:data_1:Supp Data 1:3040:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P10599,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3040,J3040,NORMALIZED_INTENSITY,6.6800000000000004e-06,0.29999999999999999,41
R4PMC11544298:data_1:Supp Data 1:3040:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P10599,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3040,K3040,NORMALIZED_INTENSITY,6.0599999999999996e-06,0.34146341463414637,42
R4PMC11544298:data_1:Supp Data 1:3047:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P13796,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3047,J3047,NORMALIZED_INTENSITY,1.26e-06,0.10000000000000001,41
R4PMC11544298:data_1:Supp Data 1:3047:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P13796,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3047,K3047,NORMALIZED_INTENSITY,1.15e-06,0.097560975609756101,42
R4PMC11544298:data_1:Supp Data 1:3048:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P61106,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3048,I3048,NORMALIZED_INTENSITY,2.12e-06,0.12820512820512819,40
R4PMC11544298:data_1:Supp Data 1:3048:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P61106,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3048,J3048,NORMALIZED_INTENSITY,2.2900000000000001e-06,0.14999999999999999,41
R4PMC11544298:data_1:Supp Data 1:3048:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P61106,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3048,K3048,NORMALIZED_INTENSITY,3.1e-06,0.21951219512195122,42
R4PMC11544298:data_1:Supp Data 1:3049:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06576,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3049,I3049,NORMALIZED_INTENSITY,4.6399999999999996e-06,0.25641025641025639,40
R4PMC11544298:data_1:Supp Data 1:3049:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06576,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3049,J3049,NORMALIZED_INTENSITY,3.8999999999999999e-06,0.22500000000000001,41
R4PMC11544298:data_1:Supp Data 1:3049:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06576,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3049,K3049,NORMALIZED_INTENSITY,5.1399999999999999e-06,0.31707317073170732,42
R4PMC11544298:data_1:Supp Data 1:3071:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P63000,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3071,I3071,NORMALIZED_INTENSITY,2.1500000000000001e-05,0.48717948717948717,40
R4PMC11544298:data_1:Supp Data 1:3071:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P63000,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3071,J3071,NORMALIZED_INTENSITY,2.2399999999999999e-05,0.5,41
R4PMC11544298:data_1:Supp Data 1:3071:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P63000,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3071,K3071,NORMALIZED_INTENSITY,2.1399999999999998e-05,0.51219512195121952,42
R4PMC11544298:data_1:Supp Data 1:3076:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NQC3,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3076,I3076,NORMALIZED_INTENSITY,8.7399999999999993e-06,0.35897435897435898,40
R4PMC11544298:data_1:Supp Data 1:3076:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NQC3,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3076,J3076,NORMALIZED_INTENSITY,8.7800000000000006e-06,0.375,41
R4PMC11544298:data_1:Supp Data 1:3076:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NQC3,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3076,K3076,NORMALIZED_INTENSITY,9.1900000000000001e-06,0.41463414634146339,42
R4PMC11544298:data_1:Supp Data 1:3128:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NR12,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3128,I3128,NORMALIZED_INTENSITY,3.3799999999999998e-06,0.20512820512820512,40
R4PMC11544298:data_1:Supp Data 1:3128:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NR12,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3128,J3128,NORMALIZED_INTENSITY,3.1099999999999999e-06,0.17499999999999999,41
R4PMC11544298:data_1:Supp Data 1:3128:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NR12,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3128,K3128,NORMALIZED_INTENSITY,2.6400000000000001e-06,0.14634146341463414,42
R4PMC11544298:data_1:Supp Data 1:3134:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P10644,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3134,K3134,NORMALIZED_INTENSITY,3.0400000000000001e-06,0.1951219512195122,42
R4PMC11544298:data_1:Supp Data 1:3145:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q70J99,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3145,I3145,NORMALIZED_INTENSITY,8.1100000000000005e-07,0.076923076923076927,40
R4PMC11544298:data_1:Supp Data 1:3145:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q70J99,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3145,J3145,NORMALIZED_INTENSITY,1.02e-06,0.074999999999999997,41
R4PMC11544298:data_1:Supp Data 1:3145:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q70J99,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3145,K3145,NORMALIZED_INTENSITY,3.3799999999999998e-07,0.024390243902439025,42
R4PMC11544298:data_1:Supp Data 1:3170:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15404,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3170,I3170,NORMALIZED_INTENSITY,6.6599999999999996e-07,0.05128205128205128,40
R4PMC11544298:data_1:Supp Data 1:3170:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15404,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3170,J3170,NORMALIZED_INTENSITY,6.6300000000000005e-07,0.025000000000000001,41
R4PMC11544298:data_1:Supp Data 1:3170:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15404,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3170,K3170,NORMALIZED_INTENSITY,5.4899999999999995e-07,0.04878048780487805,42
R4PMC11544298:data_1:Supp Data 1:3222:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O75083,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3222,I3222,NORMALIZED_INTENSITY,8.3900000000000004e-07,0.10256410256410256,40
R4PMC11544298:data_1:Supp Data 1:3222:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O75083,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3222,J3222,NORMALIZED_INTENSITY,8.0699999999999996e-07,0.050000000000000003,41
R4PMC11544298:data_1:Supp Data 1:3222:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O75083,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3222,K3222,NORMALIZED_INTENSITY,8.0200000000000001e-07,0.073170731707317069,42
R4PMC11544298:data_1:Supp Data 1:3260:R4_PMC11544298_data_1_B_complex_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NS28,R4_PMC11544298_data_1_B_complex_100_Rep_1,Supp Data 1,3260,I3260,NORMALIZED_INTENSITY,1.8300000000000001e-07,0,40
R4PMC11544298:data_1:Supp Data 1:3260:R4_PMC11544298_data_1_B_complex_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NS28,R4_PMC11544298_data_1_B_complex_100_Rep_2,Supp Data 1,3260,J3260,NORMALIZED_INTENSITY,1.14e-07,0,41
R4PMC11544298:data_1:Supp Data 1:3260:R4_PMC11544298_data_1_B_complex_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NS28,R4_PMC11544298_data_1_B_complex_100_Rep_3,Supp Data 1,3260,K3260,NORMALIZED_INTENSITY,1.12e-07,0,42
R4PMC11544298:data_1:Supp Data 1:3333:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P07996,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3333,I3333,NORMALIZED_INTENSITY,0.001762837,0.9555555555555556,46
R4PMC11544298:data_1:Supp Data 1:3333:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P07996,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3333,J3333,NORMALIZED_INTENSITY,0.001809426,0.95348837209302328,44
R4PMC11544298:data_1:Supp Data 1:3333:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P07996,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3333,K3333,NORMALIZED_INTENSITY,0.0017624540000000001,0.95348837209302328,44
R4PMC11544298:data_1:Supp Data 1:3347:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06396,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3347,I3347,NORMALIZED_INTENSITY,0.0022668129999999999,0.97777777777777775,46
R4PMC11544298:data_1:Supp Data 1:3347:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06396,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3347,J3347,NORMALIZED_INTENSITY,0.0022095970000000002,0.97674418604651159,44
R4PMC11544298:data_1:Supp Data 1:3347:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06396,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3347,K3347,NORMALIZED_INTENSITY,0.0021980599999999999,0.97674418604651159,44
R4PMC11544298:data_1:Supp Data 1:3351:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04004,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3351,I3351,NORMALIZED_INTENSITY,0.034164935,1,46
R4PMC11544298:data_1:Supp Data 1:3351:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04004,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3351,J3351,NORMALIZED_INTENSITY,0.034675328999999998,1,44
R4PMC11544298:data_1:Supp Data 1:3351:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04004,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3351,K3351,NORMALIZED_INTENSITY,0.035179526000000003,1,44
R4PMC11544298:data_1:Supp Data 1:3410:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04264,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3410,I3410,NORMALIZED_INTENSITY,0.00027952899999999999,0.91111111111111109,46
R4PMC11544298:data_1:Supp Data 1:3410:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04264,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3410,J3410,NORMALIZED_INTENSITY,0.00028234700000000001,0.90697674418604646,44
R4PMC11544298:data_1:Supp Data 1:3410:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04264,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3410,K3410,NORMALIZED_INTENSITY,0.00027738099999999999,0.90697674418604646,44
R4PMC11544298:data_1:Supp Data 1:3412:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P68366,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3412,I3412,NORMALIZED_INTENSITY,0.00035096699999999999,0.93333333333333335,46
R4PMC11544298:data_1:Supp Data 1:3412:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P68366,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3412,J3412,NORMALIZED_INTENSITY,0.00034982299999999997,0.93023255813953487,44
R4PMC11544298:data_1:Supp Data 1:3412:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P68366,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3412,K3412,NORMALIZED_INTENSITY,0.00036321500000000001,0.93023255813953487,44
R4PMC11544298:data_1:Supp Data 1:3423:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P05556,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3423,I3423,NORMALIZED_INTENSITY,0.00013792200000000001,0.82222222222222219,46
R4PMC11544298:data_1:Supp Data 1:3423:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P05556,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3423,J3423,NORMALIZED_INTENSITY,0.000130686,0.83720930232558144,44
R4PMC11544298:data_1:Supp Data 1:3423:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P05556,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3423,K3423,NORMALIZED_INTENSITY,0.000132354,0.83720930232558144,44
R4PMC11544298:data_1:Supp Data 1:3429:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P26038,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3429,I3429,NORMALIZED_INTENSITY,0.00015397300000000001,0.8666666666666667,46
R4PMC11544298:data_1:Supp Data 1:3429:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P26038,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3429,J3429,NORMALIZED_INTENSITY,0.000154568,0.86046511627906974,44
R4PMC11544298:data_1:Supp Data 1:3429:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P26038,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3429,K3429,NORMALIZED_INTENSITY,0.00016793099999999999,0.86046511627906974,44
R4PMC11544298:data_1:Supp Data 1:3433:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00187,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3433,I3433,NORMALIZED_INTENSITY,0.00024613499999999997,0.88888888888888884,46
R4PMC11544298:data_1:Supp Data 1:3433:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00187,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3433,J3433,NORMALIZED_INTENSITY,0.00025726900000000002,0.88372093023255816,44
R4PMC11544298:data_1:Supp Data 1:3433:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00187,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3433,K3433,NORMALIZED_INTENSITY,0.00024030000000000001,0.88372093023255816,44
R4PMC11544298:data_1:Supp Data 1:3435:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P11021,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3435,I3435,NORMALIZED_INTENSITY,0.000108643,0.77777777777777779,46
R4PMC11544298:data_1:Supp Data 1:3435:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P11021,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3435,J3435,NORMALIZED_INTENSITY,0.000111205,0.76744186046511631,44
R4PMC11544298:data_1:Supp Data 1:3435:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P11021,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3435,K3435,NORMALIZED_INTENSITY,0.000116254,0.79069767441860461,44
R4PMC11544298:data_1:Supp Data 1:3449:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NY65,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3449,I3449,NORMALIZED_INTENSITY,5.7699999999999998e-06,0.33333333333333331,46
R4PMC11544298:data_1:Supp Data 1:3449:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NY65,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3449,J3449,NORMALIZED_INTENSITY,6.7700000000000004e-06,0.32558139534883723,44
R4PMC11544298:data_1:Supp Data 1:3449:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NY65,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3449,K3449,NORMALIZED_INTENSITY,8.1499999999999999e-06,0.34883720930232559,44
R4PMC11544298:data_1:Supp Data 1:3452:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15942,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3452,I3452,NORMALIZED_INTENSITY,6.7700000000000006e-05,0.73333333333333328,46
R4PMC11544298:data_1:Supp Data 1:3452:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15942,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3452,J3452,NORMALIZED_INTENSITY,6.7100000000000005e-05,0.72093023255813948,44
R4PMC11544298:data_1:Supp Data 1:3452:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15942,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3452,K3452,NORMALIZED_INTENSITY,6.5599999999999995e-05,0.72093023255813948,44
R4PMC11544298:data_1:Supp Data 1:3459:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9H4B7,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3459,I3459,NORMALIZED_INTENSITY,0.00014350800000000001,0.84444444444444444,46
R4PMC11544298:data_1:Supp Data 1:3459:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9H4B7,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3459,J3459,NORMALIZED_INTENSITY,0.00012427799999999999,0.79069767441860461,44
R4PMC11544298:data_1:Supp Data 1:3459:R4_PMC11544298_data_1_B_complex_1000_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9H4B7,R4_PMC11544298_data_1_B_complex_1000_Rep_3,Supp Data 1,3459,K3459,NORMALIZED_INTENSITY,0.000114781,0.76744186046511631,44
R4PMC11544298:data_1:Supp Data 1:3460:R4_PMC11544298_data_1_B_complex_1000_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q14247,R4_PMC11544298_data_1_B_complex_1000_Rep_1,Supp Data 1,3460,I3460,NORMALIZED_INTENSITY,3.6900000000000002e-05,0.66666666666666663,46
R4PMC11544298:data_1:Supp Data 1:3460:R4_PMC11544298_data_1_B_complex_1000_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q14247,R4_PMC11544298_data_1_B_complex_1000_Rep_2,Supp Data 1,3460,J3460,NORMALIZED_INTENSITY,3.7499999999999997e-05,0.62790697674418605,44
